"ProductID";"ManufacturerID";"Gender";"Size";"Color";"Type";"CategoryID"
"2825977c-4efc-415a-a530-4b27fcfba619";"69154966-20eb-489c-8c0a-f209c1c52132";"Female";"XL";"Red";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"282bb2de-6048-451e-8a70-630be6f7ff4b";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XL";"Blue";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"284d9ed0-56c3-4501-9343-3fe3ef6c08d6";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Mauv";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"286041e2-4091-4b8e-bb41-8a16f2969add";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XL";"Crimson";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"2882fbf7-01fc-4c68-92d4-e2ac273ab8a4";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"M";"Mauv";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"288bd730-e8c6-45d7-9ad0-a155c374a8f8";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"L";"Fuscia";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"28902363-929c-463e-8312-d3b8285abf17";"69154966-20eb-489c-8c0a-f209c1c52129";"Male";"M";"Red";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"28d7aed5-4927-44d2-94da-2886079ed629";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"L";"Yellow";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"2934bb3d-6443-44ed-96ab-ae24714282cc";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"S";"Blue";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"293ab6cb-b6d6-4e93-856d-4fb9228e9f5a";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XL";"Purple";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"2a22aff0-ef2e-48dd-8929-f205d1446799";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Polygender";"M";"Khaki";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"2a3da2c1-d304-469f-81da-f7c9c017ec11";"da8c829e-f1a9-4866-81de-de067a512cb7";"Genderqueer";"L";"Indigo";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"2b06ef6b-2064-4df6-a791-12a385fc856c";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XS";"Green";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"2b9a0bad-d383-44ad-8eb0-5734027bd05d";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XS";"Indigo";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"2ba34272-0a37-42aa-b216-c86c54f3ec6d";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"M";"Maroon";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"2bfad689-5f0e-48c5-a912-091a42423b3c";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Genderfluid";"XL";"Turquoise";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"2c5cb936-ad7d-4fdf-92a3-3cef0648c933";"69154966-20eb-489c-8c0a-f209c1c52128";"Male";"S";"Fuscia";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"2ca738eb-986e-4350-af8d-ade52a33d13b";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Polygender";"M";"Turquoise";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"2cfd05b1-66bb-47be-9b9a-7d1bf8aa4329";"69154966-20eb-489c-8c0a-f209c1c52131";"Female";"M";"Purple";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"2d70119f-f7a1-4ce1-b65a-b6f6e1ade1d6";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XS";"Puce";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"2e3222fc-367f-4152-af68-5833e42e1377";"69154966-20eb-489c-8c0a-f209c1c52131";"Male";"L";"Goldenrod";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"2e3ec0a0-7a21-45e9-a750-b45d9074963b";"69154966-20eb-489c-8c0a-f209c1c52127";"Male";"S";"Violet";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"2e8ea8c7-81db-4f68-b0a2-57a904e33600";"69154966-20eb-489c-8c0a-f209c1c52129";"Male";"M";"Teal";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"2eac139d-6b00-4a64-8ebe-1c5f44434d53";"69154966-20eb-489c-8c0a-f209c1c52132";"Female";"L";"Purple";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"2ebdfcfa-11a0-4400-a52e-f9e2335c899a";"69154966-20eb-489c-8c0a-f209c1c52127";"Non-binary";"L";"Turquoise";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"3010dffc-7e42-4347-b933-99ef56fa7acf";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"L";"Khaki";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"3030deb1-e402-4c75-80f3-ff6260e1a560";"69154966-20eb-489c-8c0a-f209c1c52129";"Male";"S";"Turquoise";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"3044e478-9cd2-41c8-90ef-f1cb3dcc3f16";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Fuscia";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"3058dd85-c4f9-4fb9-85b7-568a6afc815a";"69154966-20eb-489c-8c0a-f209c1c52132";"Female";"S";"Puce";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"30c4105b-386c-4f5c-9d5d-2758ecae154d";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XL";"Purple";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"3111b2da-716e-48cc-bd69-9d74575d2354";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XL";"Purple";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"315af4ad-2f5e-49ae-8483-3cf2acfa01ef";"69154966-20eb-489c-8c0a-f209c1c52133";"Male";"L";"Khaki";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"3190761c-494a-4b04-a602-f1346c3a27c2";"69154966-20eb-489c-8c0a-f209c1c52133";"Genderqueer";"S";"Mauv";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"31cf2972-cd76-4f9d-9432-c46f72448170";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Aquamarine";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"322352c3-f409-4cc4-8557-80e5e20366bf";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Blue";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"32e22cc7-33fd-4d46-8f4d-dac2b9850ec1";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Genderfluid";"XL";"Goldenrod";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"33c101bc-4077-47c9-a4c9-1933e9c40faf";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"M";"Purple";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"33dc0f86-3ed2-4acf-a0d6-20393d99b4d8";"69154966-20eb-489c-8c0a-f209c1c52127";"Male";"M";"Green";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"3429ab65-2a6e-48c9-8a4c-ff53b20a899e";"69154966-20eb-489c-8c0a-f209c1c52133";"Female";"M";"Puce";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"3460ed46-9c2f-471e-a157-2ed3a459b78b";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"L";"Yellow";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"34e157fa-2fcf-49bf-a814-235dffc290a3";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Genderfluid";"L";"Orange";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"34ece4a3-e4b6-4fe2-8d9e-fd1246dcc813";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"L";"Turquoise";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"357352df-46ce-440b-b70c-e7c96562e070";"69154966-20eb-489c-8c0a-f209c1c52133";"Male";"XS";"Green";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"359cb9fd-4369-4e7f-892a-8db61892889f";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"M";"Violet";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"35ec8b60-f38c-45da-bb7a-1664a82565a7";"69154966-20eb-489c-8c0a-f209c1c52132";"Male";"L";"Crimson";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"362dd57c-fb2f-4225-8361-227cb40f2631";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"M";"Goldenrod";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"367e8a48-7647-4357-abe0-6d193230c338";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XL";"Orange";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"36905b8d-c4cc-4b30-b725-8ee74fe70738";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Indigo";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"36a95b7e-5839-495f-b404-3ba08e9e9369";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Blue";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"371546b3-0432-465f-a08d-3db42d5a8d40";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XL";"Mauv";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"371fa6c2-9905-4ae5-bccd-b4a4273568d7";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"L";"Purple";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"37259149-13b8-47de-b57c-a1c042a03f49";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"L";"Purple";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"37388584-439d-4bf4-ab1d-8ce9877ca431";"69154966-20eb-489c-8c0a-f209c1c52129";"Non-binary";"M";"Violet";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"373bd454-e517-4705-b4a0-7c3223293a7f";"69154966-20eb-489c-8c0a-f209c1c52133";"Female";"XL";"Fuscia";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"374a4716-4595-4665-a4d7-ee6fa27ad08e";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Teal";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"37604c7d-55b2-48da-a32d-e6df3c70fd18";"69154966-20eb-489c-8c0a-f209c1c52129";"Male";"XL";"Yellow";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"379180f2-4b8f-4270-b5ed-3250d3067986";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Non-binary";"XL";"Goldenrod";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"38336310-3763-45b6-8c90-0d3bd8a7b3c8";"69154966-20eb-489c-8c0a-f209c1c52126";"Female";"L";"Crimson";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"383a6eb3-fb58-4b3d-846f-dc04758e0f68";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Green";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"394da940-58a4-4c7b-8192-109d6f249df1";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XL";"Indigo";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"39aa0351-44b9-4188-9288-1f221864cc1c";"69154966-20eb-489c-8c0a-f209c1c52126";"Male";"L";"Red";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"39c1d024-4f02-4cfc-8e9f-0977cb8ce639";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"S";"Goldenrod";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"3a03cf51-afbb-43b8-a8a8-d9e0e5aae788";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"L";"Blue";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"3a31c01c-1b5d-4dcd-82e6-7fff0045325c";"69154966-20eb-489c-8c0a-f209c1c52131";"Female";"XL";"Orange";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"3af19ffd-ec65-4f54-afac-d306296008cc";"69154966-20eb-489c-8c0a-f209c1c52127";"Female";"M";"Pink";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"3af3ce07-8ae8-45dc-af4f-15c30a0171cb";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"M";"Blue";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"3b276111-f435-41a8-85c5-191e3b0b237e";"69154966-20eb-489c-8c0a-f209c1c52130";"Female";"S";"Turquoise";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"3c32794e-6120-40c2-8831-7934e288ced4";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XL";"Red";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"3c395d76-04f4-44a1-956d-8a017b15cccf";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"S";"Violet";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"3c3c80a3-3d8e-455a-8730-d3b97045345f";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"S";"Maroon";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"3c93d13d-1d82-44e8-8cf4-2ed9347bc7f8";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"M";"Purple";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"3ca7723e-6c71-49de-b41b-35ed25ae15b1";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"M";"Violet";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"3d2cb6b7-1f75-4294-9c1e-d1421d960d8c";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"M";"Yellow";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"3d530967-60a6-408e-b9f4-cb643bc766d9";"69154966-20eb-489c-8c0a-f209c1c52130";"Male";"S";"Violet";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"3dc4125e-639a-4047-ab0b-e7134d8d53be";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Goldenrod";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"3df9520a-a21c-41e7-b62a-54e731c3f9b1";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XL";"Purple";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"3e3aacf6-ed37-4c07-8916-388387505902";"69154966-20eb-489c-8c0a-f209c1c52131";"Female";"M";"Crimson";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"3e482190-30b6-403a-8c44-48d0333a9ece";"69154966-20eb-489c-8c0a-f209c1c52128";"Male";"S";"Red";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"3e633f51-33cc-4f80-af50-166bfe7fee88";"69154966-20eb-489c-8c0a-f209c1c52128";"Female";"XS";"Teal";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"3f84da6b-2ad5-4ebf-8eb2-e4b1f984777e";"69154966-20eb-489c-8c0a-f209c1c52133";"Genderfluid";"S";"Pink";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"3fd520fa-8242-4f9a-a3af-c8bd3b2c8594";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"S";"Red";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"400c355a-e316-4406-b883-241d30fc1bbf";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Orange";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"410dfcd8-ba6a-4c89-9485-5baf9b49dce3";"69154966-20eb-489c-8c0a-f209c1c52126";"Genderfluid";"L";"Yellow";"Jean Jacket";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"41105c95-b934-4a77-b21b-7d4db52b3c0a";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Khaki";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"4162828e-b3ea-43ae-98f9-a495f7849359";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"S";"Indigo";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"41f1f79a-4dfd-45b4-8609-c2cbc3e62609";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Orange";"Plaid Sweater";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"42f02b97-1520-4a6e-9308-19d4fee788be";"69154966-20eb-489c-8c0a-f209c1c52133";"Polygender";"S";"Goldenrod";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"434a4b41-9b5a-463b-b9c5-f6c271eb1399";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XL";"Orange";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"4384e507-3a52-4d0f-a98d-9a2554e64579";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"S";"Blue";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"43a624a2-0e74-420e-933d-aa4245a207f8";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Red";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"44a47e45-b394-410d-8eb1-eb89f653b0ff";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Genderqueer";"S";"Green";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"44af455e-6a7d-4ef4-b34e-15ac01d40034";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Yellow";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"44f03a2c-e85e-4fc2-84ce-402fab4535e6";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Aquamarine";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"453bf419-7668-4645-bb3f-cd6278066089";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"S";"Violet";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"457f2080-43c4-4f3c-8d69-32891b058295";"69154966-20eb-489c-8c0a-f209c1c52132";"Male";"XS";"Turquoise";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"46344272-528a-4ea2-99d3-12b873552eb6";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"M";"Blue";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"4644c09d-e3d3-4478-9eb5-41637dde1463";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"XS";"Yellow";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"474d78fd-a3f9-4064-bc37-829aa488c3cf";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XL";"Goldenrod";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"47801f84-bb2c-4320-b173-abe748c875ef";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"S";"Maroon";"Bandana";"559c769b-6e93-4997-a858-6def01b203cc"
"481908a7-fc0c-4f68-a120-e35b74bf50ad";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"XS";"Blue";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"483356a3-a8cb-4e44-901c-0ec3855678c6";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"M";"Blue";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"48e4a17d-f280-4d9a-9064-659304d6cfa1";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Genderfluid";"L";"Khaki";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"4960faf4-b551-4316-80c9-c69387822fed";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"L";"Violet";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"497cf129-1ccf-4047-b713-98a74335f882";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Green";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"49d30155-f303-4787-984a-fd4d3be4d4ef";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"S";"Teal";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
"49de439d-b5fc-4ca7-8133-89badff754a5";"69154966-20eb-489c-8c0a-f209c1c52126";"Female";"S";"Mauv";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"49f3979e-814c-4c3e-850a-ad3b3a8299ef";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Fuscia";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"4a90d2f9-d353-48b6-a73e-f0faae526e49";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Male";"S";"Pink";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"4aaa251e-907e-4568-89aa-f239b123de94";"69154966-20eb-489c-8c0a-f209c1c52127";"Male";"S";"Fuscia";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"4b82aba5-2cc2-4d17-b1f8-b180be3c0098";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"M";"Yellow";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"4b986347-1eb6-4c79-819a-2499d8e805e6";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XL";"Blue";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"4bab0642-bea4-4b3c-8fd8-8cc19d0a27ee";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"S";"Fuscia";"Crop Shirt";"74cc529e-3c29-42ec-b708-7bb076a60f92"
"4c93d4b8-3681-4b0f-ac00-b174a070b379";"69154966-20eb-489c-8c0a-f209c1c52126";"Male";"M";"Green";"Plaid Skirt";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"4ca7ad6d-aca7-4b57-ab0f-048655ee4784";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Bigender";"M";"Yellow";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"4d742ea5-de7a-498d-a1c5-519117490dd1";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XL";"Teal";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"4e310e8f-c600-440c-b6d6-63079a701eb0";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"M";"Violet";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"4e4604c5-9d8c-443a-b5e5-c8fd55bee449";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"XS";"Turquoise";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"4e56e297-05fe-4fbb-8a34-610af62b0b8e";"69154966-20eb-489c-8c0a-f209c1c52128";"Male";"S";"Purple";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"4e798cad-533f-4513-a30e-bfd9d46d1230";"69154966-20eb-489c-8c0a-f209c1c52131";"Male";"L";"Puce";"Necklace";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"4eadfbda-f708-4934-ac07-c1fe2ebd1668";"69154966-20eb-489c-8c0a-f209c1c52126";"Female";"XL";"Maroon";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"4eae4282-3183-4515-9a68-94866b1f78d2";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Male";"L";"Pink";"Skirt";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"4ecc28b0-110c-446c-bc94-182d9a246c3d";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"XL";"Maroon";"Baggy Jeans";"21b2e609-546f-452b-aa6a-ad5e887387f6"
"4f2350d8-d069-4ba9-933e-7e071afd6495";"69154966-20eb-489c-8c0a-f209c1c52127";"Female";"XL";"Green";"Cargo Pants";"602867ab-4eea-4d04-8e95-9c7c54a09aa4"
"4f271fa1-fd93-4e1d-9a9f-901b33fd07ce";"21f99fe5-dd9f-420a-b249-026a247a9b3c";"Female";"L";"Goldenrod";"Plaid Jacket";"3b0207e8-83b1-4b18-8d29-cb61b38d5e30"
"4f42eb5a-9e55-4a75-8b41-7e639b09a35e";"69154966-20eb-489c-8c0a-f209c1c52131";"Male";"XS";"Teal";"Jeans";"f999b3c0-d5f1-4c87-b35b-7e3ded5935b2"
"4f4bbfdc-ac61-4588-9c37-fad3d86d061e";"69154966-20eb-489c-8c0a-f209c1c52130";"Male";"XS";"Orange";"Ring";"49be4556-c614-4b6f-ac1a-6cbdeccda19c"
"4f973950-1e60-485e-b1d6-43e9b9ee5623";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"L";"Puce";"Windbreaker";"2482a7a8-a10e-4e13-9395-c04dc6735f55"
"4fe6e300-2069-4714-a0bf-222c5f8fe7fe";"69154966-20eb-489c-8c0a-f209c1c52128";"Female";"S";"Yellow";"Striped Shirt";"3f1c8320-ea61-4f21-9e22-eccd99c05bfb"
"50765e37-e545-49c3-8e59-8e8f8cda8a75";"1c4f13bc-720f-4cd3-977d-ed4d89c6c53f";"Female";"S";"Aquamarine";"Graphic Tee";"ae2c148d-0a2a-4d3a-ad81-2d3a642b761b"
